Order_ID,Order_Date,Customer_Name,Gender,Age,City,State,Category,Product,Quantity,Price,Discount,Sales,Profit,Payment_Mode,Region
107668,2025-10-17,Riya,Male,53,Ranchi,Jharkhand,Clothing,Shoes,1,2800,15,2380.0,210.92,Cash,East
107669,2025-03-02,Priya,Male,47,Kolkata,West Bengal,Grocery,Tea,4,450,0,1800.0,310.05,NetBanking,East
107670,2025-05-15,Karan,Female,25,Lucknow,Uttar Pradesh,Grocery,Sugar,4,600,15,2040.0,336.15,Card,North
107671,2025-04-19,Rohit,Male,44,Lucknow,Uttar Pradesh,Grocery,Tea,5,450,15,1912.5,417.0,Card,North
107672,2025-09-20,Aman,Male,33,Delhi,Delhi,Clothing,Shoes,2,2800,5,5320.0,443.12,UPI,North
107673,2025-09-14,Priya,Male,42,Ranchi,Jharkhand,Electronics,Headphones,5,2500,15,10625.0,1268.3,Card,East
107674,2025-09-15,Ankit,Female,24,Lucknow,Uttar Pradesh,Electronics,Headphones,4,2500,10,9000.0,1420.91,NetBanking,North
107675,2025-07-04,Ankit,Male,45,Jaipur,Rajasthan,Clothing,Shoes,3,2800,20,6720.0,606.63,UPI,North
107676,2025-12-25,Simran,Male,52,Ranchi,Jharkhand,Grocery,Sugar,5,600,0,3000.0,446.95,UPI,East
107677,2025-07-20,Ayush,Male,54,Kolkata,West Bengal,Clothing,Jacket,5,3500,5,16625.0,2356.3,NetBanking,East
107678,2025-06-17,Aman,Female,43,Jaipur,Rajasthan,Furniture,Bed,2,32000,0,64000.0,6574.6,UPI,North
107679,2025-11-21,Simran,Male,57,Bengaluru,Karnataka,Electronics,Laptop,3,55000,5,156750.0,23800.87,Card,South
107680,2025-08-15,Rohit,Female,40,Pune,Maharashtra,Furniture,Chair,5,3500,10,15750.0,2861.73,Card,West
107681,2025-04-11,Priya,Male,29,Hyderabad,Telangana,Clothing,Shoes,5,2800,25,10500.0,1419.99,UPI,South
107682,2025-05-03,Karan,Female,36,Lucknow,Uttar Pradesh,Clothing,Shirt,3,1200,20,2880.0,348.85,Card,North
107683,2025-08-07,Rahul,Female,52,Hyderabad,Telangana,Furniture,Table,5,6500,15,27625.0,5344.63,Card,South
107684,2025-04-10,Aman,Male,35,Delhi,Delhi,Furniture,Chair,4,3500,20,11200.0,1466.15,Cash,North
107685,2025-07-31,Sneha,Male,21,Kolkata,West Bengal,Grocery,Sugar,3,600,20,1440.0,149.04,Cash,East
107686,2025-06-16,Sneha,Female,49,Bengaluru,Karnataka,Clothing,Jacket,3,3500,5,9975.0,2217.03,NetBanking,South
107687,2025-01-13,Priya,Female,54,Ranchi,Jharkhand,Furniture,Sofa,4,25000,0,100000.0,16511.37,Card,East
107688,2025-09-10,Ayush,Male,35,Lucknow,Uttar Pradesh,Clothing,Shirt,1,1200,0,1200.0,282.18,NetBanking,North
107689,2025-10-02,Pooja,Female,43,Lucknow,Uttar Pradesh,Furniture,Chair,5,3500,25,13125.0,1898.17,NetBanking,North
107690,2025-12-04,Priya,Male,55,Bengaluru,Karnataka,Grocery,Rice,3,1200,15,3060.0,763.99,NetBanking,South
107691,2025-05-17,Rahul,Male,49,Patna,Bihar,Furniture,Chair,3,3500,5,9975.0,1119.0,Cash,East
107692,2025-08-06,Simran,Female,41,Mumbai,Maharashtra,Grocery,Tea,2,450,5,855.0,145.11,Card,West
107693,2025-01-26,Pooja,Female,52,Hyderabad,Telangana,Grocery,Oil,1,1800,15,1530.0,242.78,Card,South
107694,2025-05-28,Aman,Female,32,Kolkata,West Bengal,Furniture,Sofa,4,25000,15,85000.0,17880.89,NetBanking,East
107695,2025-10-31,Ayush,Female,30,Hyderabad,Telangana,Furniture,Chair,4,3500,25,10500.0,863.06,UPI,South
107696,2025-08-08,Riya,Female,20,Bengaluru,Karnataka,Electronics,Smartwatch,4,5000,10,18000.0,2918.69,UPI,South
107697,2025-04-15,Ankit,Male,24,Delhi,Delhi,Grocery,Tea,4,450,5,1710.0,375.46,NetBanking,North
107698,2025-08-08,Rohit,Female,25,Delhi,Delhi,Furniture,Table,3,6500,0,19500.0,2798.14,UPI,North
107699,2025-12-04,Ayush,Female,50,Bengaluru,Karnataka,Electronics,Laptop,1,55000,20,44000.0,4324.01,Card,South
107700,2025-04-04,Ayush,Male,45,Jaipur,Rajasthan,Furniture,Chair,5,3500,20,14000.0,3334.79,UPI,North
107701,2025-03-31,Rohit,Female,47,Mumbai,Maharashtra,Furniture,Bed,4,32000,25,96000.0,13718.18,Cash,West
107702,2025-02-28,Simran,Female,56,Jaipur,Rajasthan,Electronics,Mobile,2,18000,20,28800.0,2366.98,Card,North
107703,2025-05-19,Rohit,Male,41,Kolkata,West Bengal,Electronics,Headphones,3,2500,25,5625.0,1278.33,UPI,East
107704,2025-07-24,Pooja,Female,36,Jaipur,Rajasthan,Electronics,Smartwatch,2,5000,20,8000.0,1735.11,UPI,North
107705,2025-04-04,Priya,Female,47,Pune,Maharashtra,Furniture,Sofa,1,25000,5,23750.0,3029.18,Card,West
107706,2025-04-07,Simran,Male,57,Delhi,Delhi,Electronics,Laptop,5,55000,5,261250.0,49979.7,NetBanking,North
107707,2025-10-19,Ayush,Male,41,Hyderabad,Telangana,Grocery,Rice,4,1200,10,4320.0,710.47,NetBanking,South
107708,2025-12-21,Ayush,Male,20,Pune,Maharashtra,Clothing,Jeans,3,2200,0,6600.0,1340.64,UPI,West
107709,2025-03-29,Karan,Male,26,Hyderabad,Telangana,Clothing,Jeans,4,2200,15,7480.0,1612.46,Card,South
107710,2025-12-24,Ayush,Male,38,Bengaluru,Karnataka,Clothing,Jeans,3,2200,15,5610.0,473.04,UPI,South
107711,2025-11-14,Rohit,Female,54,Ranchi,Jharkhand,Electronics,Smartwatch,2,5000,25,7500.0,1639.42,NetBanking,East
107712,2025-07-17,Priya,Female,53,Jaipur,Rajasthan,Grocery,Tea,2,450,25,675.0,58.21,NetBanking,North
107713,2025-05-30,Sneha,Male,20,Patna,Bihar,Grocery,Oil,3,1800,5,5130.0,428.57,NetBanking,East
107714,2025-06-30,Karan,Female,19,Delhi,Delhi,Grocery,Sugar,5,600,15,2550.0,553.29,NetBanking,North
107715,2025-06-07,Riya,Female,23,Jaipur,Rajasthan,Clothing,Jacket,4,3500,20,11200.0,1681.71,Card,North
107716,2025-02-07,Rahul,Female,45,Delhi,Delhi,Furniture,Chair,2,3500,15,5950.0,923.23,Cash,North
107717,2025-06-23,Karan,Female,42,Mumbai,Maharashtra,Furniture,Sofa,5,25000,5,118750.0,24559.5,NetBanking,West
107718,2025-07-17,Aman,Female,59,Bengaluru,Karnataka,Clothing,Jacket,4,3500,0,14000.0,3399.89,Cash,South
107719,2025-07-12,Rohit,Female,45,Bengaluru,Karnataka,Furniture,Chair,2,3500,10,6300.0,1226.06,UPI,South
107720,2025-03-06,Karan,Male,36,Pune,Maharashtra,Electronics,Headphones,2,2500,25,3750.0,321.84,UPI,West
107721,2025-08-10,Simran,Male,44,Bengaluru,Karnataka,Clothing,Jacket,4,3500,25,10500.0,2145.91,UPI,South
107722,2025-01-31,Ankit,Female,52,Hyderabad,Telangana,Furniture,Bed,2,32000,20,51200.0,8176.34,NetBanking,South
107723,2025-02-25,Priya,Male,18,Lucknow,Uttar Pradesh,Electronics,Mobile,4,18000,10,64800.0,15690.74,Cash,North
107724,2025-05-22,Ayush,Male,47,Jaipur,Rajasthan,Grocery,Tea,2,450,5,855.0,159.83,NetBanking,North
107725,2025-11-12,Riya,Male,50,Pune,Maharashtra,Clothing,Jacket,4,3500,5,13300.0,1868.1,Card,West
107726,2025-02-22,Rahul,Male,45,Ranchi,Jharkhand,Grocery,Rice,5,1200,25,4500.0,636.77,NetBanking,East
107727,2025-08-05,Ayush,Female,36,Lucknow,Uttar Pradesh,Clothing,Shoes,2,2800,15,4760.0,1027.36,Cash,North
107728,2025-05-28,Rahul,Male,55,Patna,Bihar,Furniture,Chair,1,3500,0,3500.0,826.29,NetBanking,East
107729,2025-10-07,Sneha,Male,28,Patna,Bihar,Clothing,Jeans,2,2200,10,3960.0,480.89,NetBanking,East
107730,2025-02-03,Pooja,Female,44,Bengaluru,Karnataka,Clothing,Shoes,3,2800,5,7980.0,1409.77,UPI,South
107731,2025-01-02,Simran,Female,60,Bengaluru,Karnataka,Electronics,Headphones,4,2500,20,8000.0,875.57,Card,South
107732,2025-08-05,Ayush,Female,40,Patna,Bihar,Clothing,Shoes,5,2800,25,10500.0,1044.16,UPI,East
107733,2025-08-08,Karan,Female,59,Jaipur,Rajasthan,Electronics,Mobile,4,18000,10,64800.0,7268.6,NetBanking,North
107734,2025-05-19,Sneha,Female,53,Ranchi,Jharkhand,Furniture,Table,3,6500,25,14625.0,2810.0,NetBanking,East
107735,2025-07-15,Aman,Female,35,Delhi,Delhi,Furniture,Chair,1,3500,0,3500.0,321.47,NetBanking,North
107736,2025-12-04,Rohit,Male,49,Delhi,Delhi,Furniture,Bed,4,32000,25,96000.0,13744.28,Card,North
107737,2025-11-01,Ayush,Male,39,Bengaluru,Karnataka,Grocery,Rice,3,1200,5,3420.0,278.13,UPI,South
107738,2025-05-31,Priya,Male,35,Patna,Bihar,Clothing,Shirt,3,1200,5,3420.0,416.58,UPI,East
107739,2025-02-23,Simran,Male,22,Mumbai,Maharashtra,Electronics,Smartwatch,1,5000,20,4000.0,959.05,Cash,West
107740,2025-11-15,Rahul,Male,27,Pune,Maharashtra,Clothing,Shirt,1,1200,25,900.0,169.31,Cash,West
107741,2025-05-13,Pooja,Female,26,Jaipur,Rajasthan,Grocery,Tea,4,450,5,1710.0,291.76,UPI,North
107742,2025-04-22,Rohit,Female,45,Kolkata,West Bengal,Clothing,Shirt,5,1200,0,6000.0,880.06,UPI,East
107743,2025-04-25,Riya,Female,48,Jaipur,Rajasthan,Electronics,Smartwatch,5,5000,15,21250.0,2925.66,UPI,North
107744,2025-06-26,Karan,Male,48,Patna,Bihar,Furniture,Table,5,6500,0,32500.0,5459.09,Cash,East
107745,2025-01-20,Priya,Female,24,Pune,Maharashtra,Clothing,Jeans,2,2200,10,3960.0,539.89,NetBanking,West
107746,2025-10-09,Aman,Female,46,Mumbai,Maharashtra,Clothing,Jeans,2,2200,20,3520.0,669.22,UPI,West
107747,2025-07-16,Ayush,Female,41,Jaipur,Rajasthan,Furniture,Chair,1,3500,10,3150.0,487.37,Cash,North
107748,2025-10-03,Ayush,Female,52,Lucknow,Uttar Pradesh,Grocery,Tea,2,450,0,900.0,224.06,UPI,North
107749,2025-10-18,Aman,Male,49,Patna,Bihar,Electronics,Smartwatch,3,5000,15,12750.0,1941.85,Cash,East
107750,2025-04-18,Simran,Female,43,Patna,Bihar,Electronics,Laptop,1,55000,10,49500.0,6679.11,UPI,East
107751,2025-08-17,Sneha,Male,49,Bengaluru,Karnataka,Clothing,Shoes,4,2800,20,8960.0,831.82,Cash,South
107752,2025-06-03,Priya,Female,25,Bengaluru,Karnataka,Grocery,Sugar,3,600,25,1350.0,260.03,Card,South
107753,2025-06-17,Sneha,Female,59,Lucknow,Uttar Pradesh,Furniture,Table,1,6500,10,5850.0,1332.37,UPI,North
107754,2025-11-09,Rohit,Male,45,Pune,Maharashtra,Clothing,Jacket,4,3500,25,10500.0,992.97,Card,West
107755,2025-10-18,Rahul,Female,22,Bengaluru,Karnataka,Grocery,Oil,1,1800,20,1440.0,286.14,UPI,South
107756,2025-10-31,Riya,Male,60,Jaipur,Rajasthan,Electronics,Mobile,3,18000,25,40500.0,4793.04,UPI,North
107757,2025-09-20,Rahul,Male,44,Jaipur,Rajasthan,Grocery,Tea,3,450,25,1012.5,232.32,Cash,North
107758,2025-03-17,Aman,Male,33,Delhi,Delhi,Clothing,Jeans,1,2200,15,1870.0,256.39,NetBanking,North
107759,2025-09-05,Aman,Female,40,Delhi,Delhi,Electronics,Laptop,5,55000,25,206250.0,27759.52,UPI,North
107760,2025-11-24,Riya,Male,22,Bengaluru,Karnataka,Grocery,Tea,2,450,0,900.0,211.09,Card,South
107761,2025-09-13,Karan,Male,55,Delhi,Delhi,Furniture,Table,1,6500,15,5525.0,745.99,Card,North
107762,2025-08-01,Sneha,Male,56,Hyderabad,Telangana,Clothing,Shirt,4,1200,0,4800.0,958.83,Cash,South
107763,2025-12-03,Ankit,Female,59,Hyderabad,Telangana,Electronics,Mobile,3,18000,10,48600.0,7155.61,Card,South
107764,2025-06-10,Riya,Female,47,Kolkata,West Bengal,Grocery,Oil,2,1800,15,3060.0,556.01,NetBanking,East
107765,2025-07-11,Ayush,Female,46,Bengaluru,Karnataka,Electronics,Laptop,2,55000,0,110000.0,9453.7,UPI,South
107766,2025-01-01,Rahul,Male,18,Delhi,Delhi,Grocery,Sugar,1,600,0,600.0,55.16,Cash,North
107767,2025-04-12,Riya,Male,41,Ranchi,Jharkhand,Grocery,Rice,2,1200,20,1920.0,211.7,UPI,East
107768,2025-02-18,Pooja,Female,22,Lucknow,Uttar Pradesh,Electronics,Mobile,4,18000,25,54000.0,5803.98,UPI,North
107769,2025-04-22,Sneha,Female,26,Kolkata,West Bengal,Electronics,Headphones,4,2500,25,7500.0,860.05,Cash,East
107770,2025-07-28,Ankit,Male,36,Patna,Bihar,Electronics,Laptop,5,55000,25,206250.0,22913.89,Cash,East
107771,2025-10-18,Neha,Male,32,Delhi,Delhi,Clothing,Jeans,1,2200,15,1870.0,179.05,NetBanking,North
107772,2025-11-29,Ankit,Male,52,Lucknow,Uttar Pradesh,Clothing,Shirt,4,1200,25,3600.0,780.11,Card,North
107773,2025-09-15,Rahul,Male,40,Jaipur,Rajasthan,Grocery,Rice,5,1200,10,5400.0,1014.54,Card,North
107774,2025-11-23,Rohit,Female,42,Bengaluru,Karnataka,Clothing,Jacket,5,3500,10,15750.0,2181.87,NetBanking,South
107775,2025-11-23,Neha,Male,30,Lucknow,Uttar Pradesh,Clothing,Jeans,4,2200,5,8360.0,1501.66,Card,North
107776,2025-05-23,Pooja,Female,57,Kolkata,West Bengal,Grocery,Sugar,2,600,10,1080.0,195.44,Cash,East
107777,2025-04-11,Neha,Male,54,Patna,Bihar,Electronics,Smartwatch,5,5000,15,21250.0,3726.23,Card,East
107778,2025-09-25,Priya,Male,32,Jaipur,Rajasthan,Furniture,Sofa,3,25000,5,71250.0,6907.02,UPI,North
107779,2025-10-21,Simran,Male,41,Pune,Maharashtra,Furniture,Table,1,6500,15,5525.0,1233.19,Card,West
107780,2025-06-30,Karan,Female,25,Pune,Maharashtra,Electronics,Headphones,1,2500,10,2250.0,533.01,UPI,West
107781,2025-12-29,Simran,Female,58,Lucknow,Uttar Pradesh,Furniture,Table,2,6500,25,9750.0,2371.54,NetBanking,North
107782,2025-03-05,Karan,Male,25,Mumbai,Maharashtra,Grocery,Oil,3,1800,10,4860.0,416.11,Cash,West
107783,2025-04-02,Karan,Female,20,Kolkata,West Bengal,Grocery,Tea,1,450,0,450.0,99.14,UPI,East
107784,2025-06-23,Ankit,Female,28,Bengaluru,Karnataka,Electronics,Smartwatch,5,5000,25,18750.0,2375.24,Card,South
107785,2025-01-11,Karan,Male,51,Kolkata,West Bengal,Clothing,Shirt,2,1200,5,2280.0,535.73,UPI,East
107786,2025-04-21,Aman,Female,18,Ranchi,Jharkhand,Electronics,Smartwatch,1,5000,0,5000.0,1117.14,Cash,East
107787,2025-11-05,Riya,Male,29,Kolkata,West Bengal,Clothing,Shoes,4,2800,10,10080.0,1883.13,Card,East
107788,2025-06-14,Sneha,Male,30,Mumbai,Maharashtra,Furniture,Bed,5,32000,20,128000.0,13913.18,Cash,West
107789,2025-01-25,Ankit,Male,59,Patna,Bihar,Furniture,Table,4,6500,20,20800.0,3270.25,UPI,East
107790,2025-05-12,Neha,Female,35,Kolkata,West Bengal,Clothing,Jeans,2,2200,0,4400.0,593.97,UPI,East
107791,2025-02-17,Neha,Male,43,Delhi,Delhi,Clothing,Jeans,5,2200,5,10450.0,1167.52,Card,North
107792,2025-08-18,Simran,Male,57,Hyderabad,Telangana,Grocery,Oil,5,1800,10,8100.0,1194.29,UPI,South
107793,2025-01-18,Rahul,Male,55,Mumbai,Maharashtra,Clothing,Shirt,5,1200,5,5700.0,729.12,Cash,West
107794,2025-07-02,Rahul,Male,23,Pune,Maharashtra,Furniture,Bed,3,32000,20,76800.0,9856.18,Cash,West
107795,2025-11-05,Aman,Male,56,Kolkata,West Bengal,Grocery,Sugar,5,600,5,2850.0,373.73,NetBanking,East
107796,2025-01-30,Priya,Male,58,Kolkata,West Bengal,Electronics,Smartwatch,4,5000,0,20000.0,4599.86,Card,East
107797,2025-03-10,Riya,Male,40,Pune,Maharashtra,Electronics,Headphones,2,2500,10,4500.0,592.67,Card,West
107798,2025-07-22,Priya,Female,41,Pune,Maharashtra,Furniture,Chair,5,3500,15,14875.0,2055.0,Card,West
107799,2025-05-04,Aman,Female,60,Lucknow,Uttar Pradesh,Clothing,Shoes,5,2800,0,14000.0,1479.7,Cash,North
107800,2025-07-05,Simran,Male,43,Bengaluru,Karnataka,Furniture,Bed,2,32000,20,51200.0,10284.08,UPI,South
107801,2025-01-31,Ayush,Male,19,Jaipur,Rajasthan,Furniture,Table,5,6500,15,27625.0,3748.57,Cash,North
107802,2025-12-11,Riya,Male,25,Pune,Maharashtra,Furniture,Chair,1,3500,0,3500.0,805.29,UPI,West
107803,2025-07-18,Pooja,Female,43,Bengaluru,Karnataka,Furniture,Chair,3,3500,20,8400.0,1394.73,UPI,South
107804,2025-12-30,Simran,Male,56,Pune,Maharashtra,Grocery,Oil,2,1800,0,3600.0,894.38,Cash,West
107805,2025-05-14,Rohit,Male,19,Delhi,Delhi,Electronics,Laptop,1,55000,15,46750.0,4625.71,NetBanking,North
107806,2025-10-12,Ayush,Male,25,Jaipur,Rajasthan,Grocery,Rice,5,1200,0,6000.0,1207.43,UPI,North
107807,2025-11-17,Karan,Male,56,Lucknow,Uttar Pradesh,Clothing,Shirt,2,1200,10,2160.0,403.16,Card,North
107808,2025-04-18,Riya,Male,32,Jaipur,Rajasthan,Electronics,Laptop,1,55000,15,46750.0,8631.7,Card,North
107809,2025-04-28,Priya,Male,38,Lucknow,Uttar Pradesh,Furniture,Table,4,6500,0,26000.0,5111.2,Cash,North
107810,2025-11-19,Karan,Male,29,Delhi,Delhi,Grocery,Tea,5,450,15,1912.5,345.52,Cash,North
107811,2025-01-09,Rahul,Female,26,Mumbai,Maharashtra,Grocery,Sugar,5,600,5,2850.0,502.19,NetBanking,West
107812,2025-04-11,Simran,Male,22,Kolkata,West Bengal,Electronics,Mobile,3,18000,20,43200.0,10311.29,NetBanking,East
107813,2025-08-16,Ayush,Female,21,Ranchi,Jharkhand,Clothing,Shoes,2,2800,15,4760.0,1071.57,NetBanking,East
107814,2025-08-26,Neha,Female,53,Pune,Maharashtra,Clothing,Jeans,3,2200,5,6270.0,1523.1,Cash,West
107815,2025-04-21,Ankit,Male,20,Bengaluru,Karnataka,Furniture,Bed,5,32000,20,128000.0,24831.37,Card,South
107816,2025-06-26,Sneha,Female,49,Ranchi,Jharkhand,Grocery,Rice,4,1200,10,4320.0,566.88,Card,East
107817,2025-05-19,Riya,Male,27,Bengaluru,Karnataka,Grocery,Rice,3,1200,5,3420.0,535.99,Card,South
107818,2025-08-16,Sneha,Female,29,Kolkata,West Bengal,Grocery,Sugar,2,600,15,1020.0,182.57,NetBanking,East
107819,2025-06-21,Priya,Male,42,Jaipur,Rajasthan,Grocery,Rice,4,1200,25,3600.0,448.99,NetBanking,North
107820,2025-04-09,Aman,Female,25,Patna,Bihar,Clothing,Jeans,2,2200,25,3300.0,316.97,Card,East
107821,2025-07-06,Rohit,Female,37,Delhi,Delhi,Clothing,Shoes,3,2800,25,6300.0,697.5,Card,North
107822,2025-04-13,Simran,Male,39,Pune,Maharashtra,Clothing,Jacket,2,3500,15,5950.0,1124.14,UPI,West
107823,2025-02-13,Ankit,Female,58,Mumbai,Maharashtra,Furniture,Table,4,6500,10,23400.0,4995.38,Cash,West
107824,2025-12-20,Priya,Female,35,Pune,Maharashtra,Furniture,Bed,2,32000,5,60800.0,9200.66,Card,West
107825,2025-02-27,Sneha,Female,19,Lucknow,Uttar Pradesh,Furniture,Sofa,3,25000,0,75000.0,6320.34,UPI,North
107826,2025-05-16,Ayush,Female,20,Pune,Maharashtra,Grocery,Rice,4,1200,25,3600.0,493.51,UPI,West
107827,2025-09-24,Simran,Male,60,Patna,Bihar,Electronics,Mobile,1,18000,15,15300.0,1593.72,Card,East
107828,2025-01-20,Riya,Female,34,Delhi,Delhi,Clothing,Shoes,4,2800,0,11200.0,1180.34,UPI,North
107829,2025-07-12,Priya,Female,31,Jaipur,Rajasthan,Clothing,Shoes,3,2800,5,7980.0,716.23,NetBanking,North
107830,2025-10-12,Neha,Female,50,Lucknow,Uttar Pradesh,Grocery,Rice,1,1200,0,1200.0,234.31,NetBanking,North
107831,2025-02-22,Sneha,Female,40,Patna,Bihar,Grocery,Rice,1,1200,15,1020.0,128.89,Card,East
107832,2025-07-04,Ankit,Male,43,Jaipur,Rajasthan,Electronics,Smartwatch,1,5000,25,3750.0,635.15,UPI,North
107833,2025-03-11,Rohit,Female,20,Ranchi,Jharkhand,Electronics,Smartwatch,5,5000,0,25000.0,2171.37,NetBanking,East
107834,2025-11-16,Ayush,Female,44,Hyderabad,Telangana,Grocery,Rice,4,1200,20,3840.0,900.3,NetBanking,South
107835,2025-10-02,Ayush,Male,53,Jaipur,Rajasthan,Grocery,Oil,1,1800,0,1800.0,405.36,NetBanking,North
107836,2025-11-17,Ankit,Male,49,Lucknow,Uttar Pradesh,Furniture,Table,1,6500,15,5525.0,464.22,NetBanking,North
107837,2025-04-08,Ayush,Female,60,Jaipur,Rajasthan,Electronics,Laptop,5,55000,10,247500.0,41727.4,NetBanking,North
107838,2025-12-04,Sneha,Female,19,Lucknow,Uttar Pradesh,Clothing,Shirt,2,1200,25,1800.0,272.29,NetBanking,North
107839,2025-12-19,Karan,Female,43,Lucknow,Uttar Pradesh,Furniture,Chair,4,3500,10,12600.0,1178.81,UPI,North
107840,2025-05-10,Priya,Female,60,Kolkata,West Bengal,Clothing,Shirt,5,1200,20,4800.0,928.7,UPI,East
107841,2025-01-23,Rahul,Female,41,Pune,Maharashtra,Clothing,Jacket,5,3500,25,13125.0,2673.95,Card,West
107842,2025-03-08,Aman,Male,34,Mumbai,Maharashtra,Grocery,Oil,4,1800,5,6840.0,1202.56,Card,West
107843,2025-07-08,Rahul,Male,35,Delhi,Delhi,Furniture,Sofa,4,25000,5,95000.0,20790.93,Cash,North
107844,2025-07-29,Ankit,Male,55,Bengaluru,Karnataka,Clothing,Jeans,4,2200,25,6600.0,909.67,Card,South
107845,2025-09-03,Neha,Female,29,Hyderabad,Telangana,Clothing,Jacket,1,3500,10,3150.0,322.68,UPI,South
107846,2025-05-13,Rahul,Male,28,Bengaluru,Karnataka,Grocery,Oil,1,1800,10,1620.0,395.78,UPI,South
107847,2025-01-12,Riya,Female,48,Jaipur,Rajasthan,Electronics,Mobile,3,18000,20,43200.0,4079.62,NetBanking,North
107848,2025-10-08,Ankit,Female,33,Pune,Maharashtra,Grocery,Tea,4,450,10,1620.0,134.58,Cash,West
107849,2025-02-27,Simran,Female,42,Ranchi,Jharkhand,Clothing,Jeans,2,2200,5,4180.0,619.18,UPI,East
107850,2025-03-22,Simran,Male,56,Bengaluru,Karnataka,Electronics,Smartwatch,4,5000,20,16000.0,2998.27,UPI,South
107851,2025-05-24,Sneha,Female,38,Ranchi,Jharkhand,Grocery,Sugar,2,600,10,1080.0,124.93,NetBanking,East
107852,2025-05-23,Pooja,Male,28,Hyderabad,Telangana,Grocery,Oil,2,1800,10,3240.0,270.85,NetBanking,South
107853,2025-12-16,Simran,Female,46,Patna,Bihar,Furniture,Chair,2,3500,0,7000.0,778.87,NetBanking,East
107854,2025-05-17,Rohit,Male,57,Jaipur,Rajasthan,Clothing,Jacket,1,3500,0,3500.0,561.9,Card,North
107855,2025-03-07,Simran,Female,60,Kolkata,West Bengal,Clothing,Shirt,5,1200,20,4800.0,775.82,UPI,East
107856,2025-05-10,Pooja,Male,21,Ranchi,Jharkhand,Grocery,Sugar,3,600,5,1710.0,298.59,Cash,East
107857,2025-01-04,Aman,Male,36,Pune,Maharashtra,Furniture,Chair,1,3500,5,3325.0,437.92,NetBanking,West
107858,2025-01-15,Priya,Female,43,Mumbai,Maharashtra,Grocery,Tea,2,450,5,855.0,135.86,Card,West
107859,2025-09-18,Neha,Female,47,Pune,Maharashtra,Furniture,Table,1,6500,0,6500.0,1050.22,Cash,West
107860,2025-06-14,Sneha,Male,31,Jaipur,Rajasthan,Clothing,Shoes,4,2800,5,10640.0,1070.33,Card,North
107861,2025-09-26,Rohit,Female,57,Hyderabad,Telangana,Furniture,Bed,3,32000,5,91200.0,11321.2,Card,South
107862,2025-09-28,Aman,Male,48,Ranchi,Jharkhand,Clothing,Jacket,5,3500,15,14875.0,2958.36,UPI,East
107863,2025-04-11,Karan,Male,29,Hyderabad,Telangana,Clothing,Shoes,3,2800,25,6300.0,960.97,UPI,South
107864,2025-09-27,Rahul,Male,27,Pune,Maharashtra,Furniture,Table,4,6500,0,26000.0,2674.91,Card,West
107865,2025-06-19,Priya,Male,30,Lucknow,Uttar Pradesh,Electronics,Headphones,1,2500,20,2000.0,235.75,NetBanking,North
107866,2025-06-03,Priya,Male,42,Jaipur,Rajasthan,Grocery,Tea,2,450,10,810.0,81.1,Card,North
107867,2025-11-02,Riya,Male,45,Mumbai,Maharashtra,Clothing,Shoes,5,2800,10,12600.0,1438.45,Card,West
107868,2025-04-05,Priya,Male,31,Mumbai,Maharashtra,Grocery,Rice,5,1200,10,5400.0,1114.79,UPI,West
107869,2025-03-10,Sneha,Male,49,Bengaluru,Karnataka,Electronics,Laptop,5,55000,5,261250.0,29923.68,Cash,South
107870,2025-02-23,Sneha,Male,26,Mumbai,Maharashtra,Clothing,Shirt,1,1200,25,900.0,141.82,UPI,West
107871,2025-04-21,Ankit,Male,52,Ranchi,Jharkhand,Clothing,Jacket,5,3500,25,13125.0,2829.22,UPI,East
107872,2025-08-22,Karan,Female,55,Mumbai,Maharashtra,Furniture,Sofa,3,25000,25,56250.0,12025.62,Cash,West
107873,2025-07-20,Ankit,Male,24,Mumbai,Maharashtra,Furniture,Chair,3,3500,10,9450.0,871.54,Cash,West
107874,2025-08-08,Aman,Male,18,Ranchi,Jharkhand,Clothing,Shirt,2,1200,15,2040.0,250.62,Card,East
107875,2025-10-23,Pooja,Female,35,Mumbai,Maharashtra,Clothing,Jeans,2,2200,0,4400.0,1031.21,UPI,West
107876,2025-09-13,Karan,Male,21,Pune,Maharashtra,Electronics,Smartwatch,5,5000,20,20000.0,3241.09,UPI,West
107877,2025-01-22,Pooja,Female,22,Ranchi,Jharkhand,Furniture,Sofa,5,25000,10,112500.0,21458.44,NetBanking,East
107878,2025-07-12,Rohit,Female,24,Jaipur,Rajasthan,Grocery,Sugar,1,600,5,570.0,66.28,UPI,North
107879,2025-04-09,Aman,Male,48,Ranchi,Jharkhand,Grocery,Oil,2,1800,0,3600.0,608.11,UPI,East
107880,2025-12-26,Pooja,Female,37,Patna,Bihar,Clothing,Shirt,3,1200,5,3420.0,290.72,UPI,East
107881,2025-12-30,Ayush,Male,50,Jaipur,Rajasthan,Furniture,Sofa,2,25000,25,37500.0,3258.78,NetBanking,North
107882,2025-01-05,Rohit,Male,52,Bengaluru,Karnataka,Clothing,Shirt,1,1200,25,900.0,172.97,Cash,South
107883,2025-08-05,Aman,Male,60,Bengaluru,Karnataka,Clothing,Jacket,5,3500,5,16625.0,3454.82,Cash,South
107884,2025-12-12,Ankit,Male,29,Mumbai,Maharashtra,Grocery,Tea,2,450,25,675.0,158.42,NetBanking,West
